"time","text","replies","retweets","likes","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
2018-08-25,"evs  space bro nice",2,0,14,0,0,0,0,0,0,0,0,0,0
2018-08-25," guys   willing  begging  sell  soul  three days ago bro",1,3,21,0,0,0,0,0,0,0,0,1,0
2018-08-25," math  accurateif  consider  time   wohless",1,0,29,0,1,0,0,0,0,0,0,0,0
2018-08-25,"elon   help save  eah   didnt commute around   gulfstream like   freaking moped

 burns  500 gallons  jet fuel per hour

dont play like youre saving  eah",0,2,9,0,0,0,0,1,0,0,1,0,2
2018-08-25,"maybe  can share  cell  shkreli",4,1,52,0,1,0,0,1,0,0,1,0,1
2017-11-14,"    relevantyou   hiring  best person   job  youre hiring  fill  skin color quota  problem  ",10,6,373,0,0,0,1,0,1,0,1,1,1
2018-08-25,"  unfair comparison  long range tesla cost $55k vs $29k   new prius",7,0,16,1,1,1,0,0,1,0,0,1,0
2018-08-25,"also teslas seem   way better resale value im guessing      like  long  car can  used  pretty much generally non existent maintenance costs  least compared  gas cars",2,0,14,0,2,0,0,1,0,0,2,0,1
2018-08-25," teslas site  ~2300ac gf1 300ac  max buildout gf1agf1b etc will  built  site considering gf1 largest factory  footprint  eah estimates  elec needs  2014 simply impossible tesla prudent  lock  good rates  good time aids planning accuracy",0,1,7,0,3,0,0,1,1,1,3,1,3
2018-08-25,"just  ",2,0,29,0,0,0,0,0,0,0,0,0,0
2018-08-25,"ridiculous  expect gigafactory   powered  solar  day 1",3,0,33,1,1,1,0,0,0,1,1,1,1
2018-08-25,"yeah  much cheaper  just build  heck   lot  extra solar panels  provide plenty  energy  winter days  works basically anywhere   continental us  gets really hard   go higher latitude",0,0,8,0,0,0,0,0,0,0,1,0,3
2018-08-25," live  reno nv  tesla  shown  way  future  gigafactory design  best  energy usage  gf already powering pa  factory using solar  hope  appreciate    trying  achieve  us  future generations please  positive",0,4,14,0,1,0,0,2,0,1,2,0,2
2018-08-25,"",3,1,6,0,0,0,0,0,0,0,0,0,0
2018-08-25,"okay   seemed like  replied   
  charging time    definitely   least  23 hrs charging price tho  definitely  3x model 3  generally compared   bmw 3 series  mercedes cclass premium mid size 
  first hand experience",1,0,5,0,1,0,0,0,0,0,1,0,1
2018-08-25,"delivery day   model 3  arrived  wrong wheels ordered spo got standardbig time bummer",6,4,19,1,2,1,0,0,0,0,0,2,2
2017-11-15,"     like anyone   work ",3,3,52,0,0,0,0,0,0,0,0,0,0
2018-08-25,"thanks  doug  danny  tysons corner",8,18,86,0,0,0,0,0,0,0,0,0,0
2018-08-25,"  1200mile roadtrip  telluride last week  wed kept  old gas car    cost us $20546   pump supercharging  serene clean green mean",298,1900,21000,0,0,0,0,2,0,0,3,1,2
2018-08-25," business exists  people trust ceos   speak cc",7,6,88,0,0,0,0,0,0,0,1,0,0
2018-08-25," absolutely must stay focused  ramping model 3  becoming profitable

 now  unceains  gone staying public",3,16,73,0,1,0,0,0,0,0,0,0,2
2018-08-25,"elon thank   taking  small retail investors thought   consideration   final decision  8 yrs old kid  saving   red pocket money  looking forward  buy  tesla shares   future",6,15,136,1,2,0,0,1,0,1,1,1,2
2018-08-25,"funding unsecured",0,2,35,0,0,0,0,0,0,0,0,0,0
2018-08-25,"wind",0,7,5,0,0,0,0,0,0,0,0,0,0
2018-08-25,"icymi turns ",0,4,19,0,0,0,0,0,0,0,0,0,0
2018-08-25,"",0,10,13,0,0,0,0,0,0,0,0,0,0
2018-08-25,"hi",3,10,69,0,0,0,0,0,0,0,0,0,0
2017-11-15,"phenomenal aicle today  ",1,5,21,0,0,0,0,0,0,0,0,0,0
2018-08-25,"model 3 software glitch last evening  enabled ",8,4,15,0,0,0,0,0,0,0,0,0,1
2018-08-25,"change  gears ",0,5,8,0,0,0,1,0,0,0,0,0,0
2018-08-25,"maybe",63,39,792,0,0,0,0,0,0,0,0,0,0
2018-08-25,"  also invite  doubters  test  semi",2,5,87,0,1,0,0,1,0,1,1,0,1
2018-08-25," major customers  tried itlove  now  need  finish production designbuild   avoiding dumb mistakes made  model 3 production system wish  wasnt  hard   less stupid  time",105,108,1300,0,2,0,1,0,0,0,1,2,3
2018-08-25," continually slashing cap ex squeezing suppliers  triggering sec investigations  funding secured lies help accelerate  launch   new product",2,2,18,0,3,0,0,0,0,0,1,0,1
2018-08-25," stock market  made   investors small  largeah  pesky securities laws always get   way  making money  con men sad day",1,1,20,1,1,0,0,1,0,1,2,1,1
2018-08-25," still far prefer teslas first principles approach  trial  error  following   called proven stodgy auto industry approach end   day teslas margins  growth will far outpace others",4,4,58,0,0,0,0,0,1,0,2,1,2
2018-08-25,"  willingness  risk dumb mistakes  allows   innovate  boldly without  courage tesla   just another car company love tesla dont change",3,3,45,0,1,0,2,1,0,0,0,2,4
2018-08-25,"wonder  theres  chance",5,21,148,0,0,0,0,0,0,1,0,0,0
2017-11-15,"good  see",4,47,422,0,1,0,0,1,0,1,1,0,1
2018-08-25,"  disrupting  auto industry just like henry ford   100 years ago",3,2,19,0,0,0,0,0,0,0,0,0,0
2018-08-26,"many independent studies show  switching  electric reduces  vehicle emissions   least half irrespective   power source  including manufacturerecycle   battery",1,3,21,1,0,0,0,1,0,1,1,1,2
2018-08-26,"   just co2 emissions    eliminated think   toxic compounds  spread   towns  cities every day  people just driving  work  trucks making deliveries",0,5,22,0,0,1,0,0,0,0,0,1,0
2018-08-26,"tesla rocks 

nuff said ",1,3,21,0,0,0,0,0,0,0,0,0,0
2018-08-26,"  simple  logic   hate elon  tesla  im going  try make believe shareholders  somehow   bad news   disrespectful     friday   clear     actually  really good news tbh",1,2,22,3,1,3,3,1,3,1,1,3,1
2018-08-26,"social media  disrupting  landscape ",0,4,7,0,0,0,0,0,0,0,0,0,0
2018-08-26," best  54 miles around  hour  5 minutes   energy usage",3,2,29,0,0,0,0,0,0,0,0,0,0
2018-08-26,"  tesla long term share holder  confirmed 

1 absolutely  respect  $tsla shareholders 

2 one   top fud spreaders

3 calling    tesla bear

  credibility  ",4,13,101,1,4,0,1,2,0,0,5,0,5
2018-08-26," 

thanks dana  helping improve 

$tsla",1,2,8,0,1,0,0,1,0,0,1,0,1
2018-08-26,"youre entitled   opinion ill share mine",20,0,58,1,1,1,1,1,1,0,1,1,1
2017-11-16,"mother  god",2,14,46,0,2,0,1,2,1,0,2,1,2
2018-08-26,"lets call    ",3,3,31,0,0,0,0,0,0,0,0,0,0
2018-08-26,"",2,9,17,0,0,0,0,0,0,0,0,0,0
2018-08-26," will   shoterm price discussions   thread  shoterm defined  less  three years

   owners  

please join 

$tsla va  guess   wall street  going  react tomorrow  tesla  elons blog  friday",13,13,82,1,1,0,1,0,0,1,0,0,1
2018-08-26,"   retweeted enough 


   media attacking elon musk ",0,3,5,1,0,1,1,0,1,1,0,1,0
2018-08-26,"",1,6,6,0,0,0,0,0,0,0,0,0,0
2018-08-26,"yes see ivar kreugerfrank ponoys excellent book  match king details  brilliant visionary entrepreneur whose conduct went  clever self promotion  outright fraud   failed effo  save  business genius image   indebted empire",2,4,25,1,2,0,0,4,0,0,4,1,8
2018-08-26," 

  criticised   opposite 3 weeks ago

$tsla $tslaq",5,9,73,0,0,0,0,0,0,0,0,0,0
2018-08-26," amazing  watch",1,3,10,0,1,0,1,0,0,0,0,0,0
2018-08-26,"",0,2,8,0,0,0,0,0,0,0,0,0,0
2018-08-26,"",6,7,30,0,0,0,0,0,0,0,0,0,0
2017-11-16,"dear god elon  pushing   become  rich person just   can afford ",4,3,52,0,1,0,1,1,0,0,1,0,3
2018-08-26,"totally disagree gives market  time  digest  analyze  move  trading opens  monday im  $tsla shareholder  think    100 right move  tweeting bs  tesla   respect   shareholders   appreciatedflat  wrong",66,30,294,1,2,0,0,1,0,0,1,2,1
2018-08-27,"dream come true todayi   dreaming  owning ",92,114,2200,0,0,0,0,0,0,0,0,0,0
2018-08-27,"screw quaerly earnings  want  world  transition  fossil fuels  $tsla  think longterm go elon",14,7,137,0,0,0,0,0,0,0,0,0,0
2018-08-27,"  local supercharger today charging like  boss  amazing  person doesnt disappoint thank    gracious knowledgeable",19,158,822,1,0,1,0,0,1,0,0,1,1
2018-08-27,"",1,20,46,0,0,0,0,0,0,0,0,0,0
2018-08-27," new york times interview ",1,20,55,0,0,0,0,0,0,0,0,0,0
2018-08-27,"sure",55,45,1000,0,0,0,0,0,0,0,0,0,0
2018-08-27,"tesla wins case  ontario government  electric vehicle rebates",0,3,15,0,0,0,2,1,1,1,0,2,1
2018-08-27," driving  tesla  never thought  much  topography especially mountainous regions like  pacific nohwest  love  going downhill model x estimates    keep going   rate  range  999 miles infinite rangeroll   way  sea",3,3,26,0,1,0,0,1,0,0,0,0,5
2018-08-27,"now   getting close charlie ask     think  melted     critical time   currently stopping     simple equity raise     bullish   stock theres  reason right  might even   scoop $tsla",8,16,128,0,1,0,0,0,0,0,0,0,2
2012-09-07,"watch",1,20,13,0,1,0,1,0,0,0,0,0,0
2017-11-16,"   next",6,115,243,0,0,0,0,0,0,0,0,0,0
2018-08-27,"  heals ",1,1,12,0,0,0,0,0,0,0,0,0,0
2018-08-27,"  surprising turn  events  appears   pa ",3,7,14,0,0,0,0,0,0,1,0,0,0
2018-08-27,"",3,1,14,0,0,0,0,0,0,0,0,0,0
2018-08-27,"im 100 behind  ",1,3,16,0,0,0,0,0,0,0,0,0,0
2018-08-27,"",21,39,89,0,0,0,0,0,0,0,0,0,0
2018-08-27,"apparently  

hey",0,15,15,0,0,0,0,0,0,0,0,0,0
2018-08-27,"   horse   


sent   iphone",25,19,93,0,0,0,0,0,0,0,1,0,0
2018-08-27,"stopped  road side farm stand  getting fruitsveggies took pic  ",3,4,52,0,1,0,0,0,0,0,0,0,0
2018-08-27,"yesterday  today  members visited blenheim festival  transpo  blenheim palace   course  cars became centre stage   truly unmissable event  petrol heads   model sx parade lap  model x synchronised dance  finish",0,7,41,0,2,0,1,3,0,2,1,1,4
2018-08-27," picture  woh  1000 thousand words

$tsla",16,64,253,1,0,0,0,0,0,0,0,1,0
2017-11-16,"currently using",0,7,8,0,0,0,0,0,0,0,0,0,0
2018-08-27,"see  ",1,4,16,0,0,0,0,0,0,0,0,0,0
2018-08-27," agree w much   sho thesis ",30,14,131,0,0,0,0,0,0,0,0,0,1
2018-08-28,"fly    moon ",3,25,89,0,0,0,0,0,0,0,0,0,0
2018-08-28,"tesla owners  level  paint defects  normal   new car",23,11,31,0,0,0,0,0,0,0,1,0,1
2018-08-28,"dear 

  

like     water  something",13,13,244,0,0,0,0,0,0,0,0,0,1
2018-08-28,"electric cars   going  get cheaper ",28,44,266,0,0,0,0,1,0,1,0,0,1
2018-08-28,"even gas companies know whats coming",1,5,29,0,1,0,0,0,0,0,0,0,0
2018-08-28,"today  delivery day  ",13,35,135,0,1,0,0,0,0,0,0,0,1
2018-08-28,"better buy  
talk ",3,10,31,0,0,0,0,0,0,0,0,0,1
2018-08-28," think 
  point  want eth even     scam",2,8,35,0,0,0,0,0,0,0,0,0,0
2017-11-16,"",1,11,11,0,0,0,0,0,0,0,0,0,0
2018-08-28,"inside elon musks ad astra school  grades  traditional classes dont exist",0,3,9,0,0,0,0,0,0,0,1,0,1
2018-08-28,"yo",5,3,20,0,0,0,0,0,0,0,0,0,0
2018-08-28,"bay area perspective ",7,5,20,0,0,0,0,0,0,0,0,0,0
2018-08-28,"


$tsla",7,14,28,0,0,0,0,0,0,0,0,0,0
2018-08-28,"congratulations   record  53339 electric cars produced   second quaer   year  expected    third quaer tesla will make   70000 electric cars",4,27,132,0,1,0,0,1,0,1,0,0,1
2018-08-28," confirm",3,4,30,0,0,0,0,0,0,0,0,0,0
2018-08-29,"   

 $tsla",1,5,52,0,0,0,0,0,0,0,0,0,0
2018-08-29,"standard range waiters like  showing 58 months still previously  69sad enough  lose half tax incentive  feel promising  least   continued  decrease monthly ie switch  47 soon",4,3,27,1,0,1,1,0,2,1,0,3,1
2018-08-29,"ive  waiting   since 2010 now  feel like im living   futurethanks",85,134,3100,0,0,0,0,0,0,0,0,0,0
2018-08-29,"",0,4,5,0,0,0,0,0,0,0,0,0,0
2017-11-16,"un inesperado roadster de",0,4,8,0,0,0,0,1,0,0,1,0,1
2018-08-29,"",5,11,102,0,0,0,0,0,0,0,0,0,0
2018-08-29,"thanks  much 

also joey   san diego delivery center  amazing took lots  time  explain stuff great guy",4,0,20,0,2,0,0,0,0,0,2,0,3
2018-08-29," extremely unlikely  anyone including",4,4,15,0,0,0,0,0,0,0,0,0,1
2018-08-29,"  way home  will write  bollinger   sketch pad   model 3 sure fire way  succeed",1,3,11,0,1,0,1,1,0,1,1,0,3
2018-08-29," newest addition   family  car  amazing   drive   truly contemplate  every  car cant  like  one   amazing    excited    thank ",71,142,1800,0,1,0,0,1,0,1,1,0,1
2018-08-29,"  really difficult  justify   one",6,22,123,0,0,0,1,0,0,0,0,0,0
2018-08-30,"hey",1,4,24,0,0,0,0,0,0,0,0,0,0
2018-08-30,"well consider  disappointed    idea   chose  nonperformance upgrade   didnt sacrifice range      bit   sleeper didnt know  wouldnt  track mode",19,6,138,1,1,1,0,0,1,0,0,1,0
2018-08-30,"",1,0,44,0,0,0,0,0,0,0,0,0,0
2018-08-30," best pr   ",1,4,45,0,0,0,0,0,0,0,0,0,0
2017-11-16,"tesla semi truck tesla roadster 20 tesla pickuphot  unveiling event 101 picssome",1,10,14,0,0,0,0,1,0,0,2,0,1
2018-08-30,"ive  paying   car    hardly  able  drive  9 months  times    something goes wrong   major problems    happy  ",4,2,10,0,1,0,0,1,0,0,1,1,2
2018-08-30," performance",24,52,364,0,0,0,0,0,0,0,0,0,0
2018-08-30,"
  ever considered",0,4,12,0,0,0,0,0,0,0,0,0,0
2018-08-30,"track mode will   available   performance upgrade package",65,15,192,0,1,0,0,0,0,0,0,0,0
2018-08-31,"",1,5,23,0,0,0,0,0,0,0,0,0,0
2018-08-31,"",38,36,180,0,0,0,0,0,0,0,0,0,0
2018-08-31,"",13,39,181,0,0,0,0,0,0,0,0,0,0
2018-08-31,"",3,1,43,0,0,0,0,0,0,0,0,0,0
2018-08-31," working  provide  aftermarket performance upgrade package  track mode becomes available",45,31,300,0,1,0,0,0,0,0,1,0,2
2018-08-31," everyone knows    coming fromi went  12 year old prius  360000 km    thislife changing12 years ago  prius  cutting edge  fuel cutting  emissions cut   half now   eliminated thanks ",11,36,163,1,1,1,1,0,1,0,0,1,0
2017-11-16,"enjoyed talking  exciting developments ",3,2,17,0,1,0,0,1,0,1,0,0,1
2018-08-31,"",0,2,5,0,0,0,0,0,0,0,0,0,0
2018-08-31,"enhanced autopilot price reduced   looking  select option  delivery $6000 dropped  $5500",0,2,23,0,1,0,0,0,0,0,0,0,2
2018-08-31,"",0,5,4,0,0,0,0,0,0,0,0,0,0
2018-08-31,"    ices   people get  hands   imagine     car faster   ferrari   maintenance bill   golf ca   price   mediocre bmw   small 4 cylinder engine thats  tesla america  going  buy 10 million    wont need  impo cars    point except rich toys",2,13,50,0,1,0,0,0,0,0,1,2,0
2018-08-31,"   holy hell  lede   new wsj story",1,1,20,1,0,1,1,0,1,0,0,1,1
2018-09-01,"ive applied  45 job postings today  really hope carpal tunnel    disability    listed    applications 

hire  plz

",2,1,19,0,2,0,0,2,1,1,2,1,3
2018-09-01,"people love",3,10,43,0,0,0,0,1,0,0,0,0,1
2018-09-01," just   unthinkable



  colors  equally awesome    one choice

long live 
long live",0,6,21,1,1,1,1,0,0,0,0,1,2
2018-09-01,"completed first 1000 miles   
avg whmile275
tesla supercharger cost $026kwh ca $715
charging  home $016kwh ca $44
cost  fuel   2nd car audi a4 20mpg ~$200
cost   going forward free charging",7,30,137,0,0,0,0,0,0,0,0,0,1
2018-09-01,"hi",4,4,16,0,0,0,0,0,0,0,0,0,0
2017-11-16," hope",9,1,89,0,1,0,0,1,0,1,1,0,1
2018-09-01,"",1,2,36,0,0,0,0,0,0,0,0,0,0
2018-09-02,"4 million",3,7,13,0,0,0,0,0,0,0,0,0,0
2018-09-02," true ive never written  hashtag  ive noticed    exception  one person every one  know  owns  tesla spent      previous car  owned often     factor  two sometimes 4x  one person 9x",3,2,14,0,0,0,0,0,0,0,0,1,0
2018-09-02,"en un futuro  muy lejanoin    distant futurethanks",4,2,33,0,0,0,0,0,0,0,0,0,0
2018-09-02,"dear",17,8,35,0,0,0,0,0,0,0,0,0,1
2018-09-02,"sound 

 always  blast  share  crazy  wild world  summon  tesla launches  friends 

 amazing  much fun  can  driving   speed limit   tesla",5,8,91,2,2,0,2,2,1,2,1,3,2
2018-09-02,"ive saved  average  $6000yr since  bought  leaf four   half years ago now    american households spend $200 billion  year  gasoline yet    tesla bears explain  away like  barely save  money uh hello   $3000  year",6,16,58,1,1,0,0,2,0,1,3,0,3
2018-09-02,"took  leisurely drive   coast today  big red",1,9,26,0,0,0,0,0,0,0,0,0,2
2018-09-03,"itd  great   media  stop referring  every new electric car  ",0,5,21,0,0,0,0,1,0,1,0,0,1
2018-09-03,"much appreciated great wordofmouth   model 3   bestselling electric car despite  adveising  paid endorsements",330,804,14000,0,0,0,0,1,0,1,0,0,2
2017-11-16,"surprise tesla roadster 2 unveileda hardcore smackdown  gasoline cars",1,14,23,0,0,0,1,2,0,1,1,0,2
2018-09-03,"  fantastic news 

 electric cars become  norm well owe  lot   took five years  sell  first million electric vehicles

 last million  sold   six months",1,2,18,0,0,0,0,1,0,1,0,0,1
2018-09-03,"realized   neighbor pulled  wa new x    six 

 bad  minnesota

hey ",2,1,30,1,1,1,1,0,1,0,1,1,1
2018-09-03,"finally got  dream car     day  found  well  another delivery day  jan   baby boy thank  ",13,27,189,0,2,2,0,3,0,1,2,1,4
2018-09-03,"just stopped ",2,14,46,0,0,0,0,0,0,0,0,0,0
2018-09-03,"exit  

 future  electric
 159th anniversary  wildcat oil

world sells 411k electric vehicles  q2
electric cars sales  > 40in europe",2,30,25,0,0,0,0,1,0,1,0,1,1
2018-09-03,"beware",0,11,10,0,1,0,1,0,0,0,0,1,0
2018-09-04,"good work",39,331,2300,0,1,0,0,1,0,1,1,0,1
2018-09-04,"tesla dont panic buy  dip instead 
$tsla",6,11,51,0,0,0,1,0,0,0,0,1,0
2018-09-04," refused  take  red pill just read another story  ferrari ceo now saying  tesla  pushing     overstatedferrari ceo changes tune  evs      thanks  tesla
$tsla ftw",1,9,33,0,0,0,0,0,1,0,1,1,1
2018-09-04,"hey",0,4,10,0,0,0,0,0,0,0,0,0,0
2017-11-16,"watch",4,132,235,0,1,0,1,0,0,0,0,0,0
2018-09-04,"   whole point  
mercedesbenz  rolling   first batterypowered vehicle adding   growing array  highend brands challenging tesla",1,3,18,0,0,0,0,0,0,0,0,0,1
2018-09-04,"",4,4,27,0,0,0,0,0,0,0,0,0,0
2018-09-04,"blew past 15k miles  ",10,41,153,0,0,0,0,0,0,0,0,0,0
2018-09-04,"elon   know   hold    dallas  100 cars sitting   lot delivery keeps  delayed   info given full coverage insurance staed   delivery date delivery  delayed   next day   next day delayed  4  days now  month",8,5,22,0,1,0,0,0,0,0,0,1,2
2018-09-04,"   ",3,25,72,0,0,0,0,0,0,0,0,0,0
2018-09-04,"  us hqties dont pay much attention   names  cars  cant afford",1,3,31,0,1,0,0,1,0,0,1,0,3
2018-09-04," elon musk  anyone    itd  ",0,1,42,0,0,0,0,0,0,0,0,0,0
2018-09-04,"",0,4,7,0,0,0,0,0,0,0,0,0,0
2018-09-04,"fun",4,6,45,0,1,0,0,1,0,0,0,0,1
2018-09-04,"  secret  ive long called ",2,2,9,0,1,0,0,0,0,0,1,0,0
2017-11-16,"next gen roadster",0,16,33,0,0,0,0,1,0,0,1,0,1
2018-09-04,"",0,5,5,0,0,0,0,0,0,0,0,0,0
2018-09-04,"ben hill ex vp  tesla gets  blockchain  solo energy",0,5,10,0,0,0,0,0,0,0,0,0,0
2018-09-04,"",6,6,20,0,0,0,0,0,0,0,0,0,0
2018-09-05,"worst customer service ever ive   car  4 days  already   shopso disappointed ive owned bmw merc audi     huge letdown   customer service issues  enough employees  properly trained  will catch   ",3,6,21,1,0,1,0,0,1,1,0,1,1
2018-09-05,"called  two weeks ago",0,7,23,0,0,0,0,0,0,0,0,0,0
2018-09-05,"well done",1,2,88,0,0,0,0,0,0,0,0,0,0
2018-09-05,"good bless tesla  making  world  better place",2,6,27,0,2,0,0,2,0,1,2,0,2
2018-09-05,"hello 
please add   early access track mode   p3d im headed  pikes peak international raceway  sunday 99   time attack series 

please dm  vin information im looking  win  gt class   first tesla   series",0,2,11,1,2,0,1,0,0,0,1,1,1
2018-09-05,"hi 

   way 

 
youll receive  notification  storm watch  activatedit will remain active   weather event ends  can disable  mode  going   tesla app selecting customize   storm watch",5,4,27,1,2,0,2,0,1,0,0,2,0
2018-09-05,"4 countries 10 cities 3331 miles 1008 kwh zero emissions accelerating  worlds transition  sustainable energy thanks ",1,0,34,0,0,0,0,0,0,0,0,0,0
2012-09-18,"  amazing time   tour",0,1,0,0,1,0,0,0,0,0,0,0,0
2017-11-16,"um  know  tesla   american car company right built   san francisco area gigafactory making batteries  nevada    33000 employees   usa",4,4,65,0,0,0,0,0,0,0,0,0,0
2018-09-05,"way  go",0,3,67,0,0,0,0,0,0,0,0,0,0
2018-09-05,"",4,8,36,0,0,0,0,0,0,0,0,0,0
2018-09-05," know   will draw anywherei can even draw  ",0,4,11,0,0,0,0,0,0,0,0,0,0
2018-09-05,"just go   jre studio  kick  door   get  feeling elon will  whatever  tell  ",1,1,36,2,1,1,1,1,1,1,1,2,1
2018-09-05," will  ",43,56,326,0,0,0,0,0,0,0,0,0,0
2018-09-05,"danjust    spin   fully electric mini roadsweaper gonna  funny video   fully ev  want  show   vehicles  youtube given   contact   hilarious   jonnyrob  one  ",1,4,10,0,0,0,0,2,0,2,2,0,4
2018-09-05,"model 3  mapping   planned scurve  near exact exponential growth  date r^2 = 0968nice work 


original scurve",22,152,915,0,0,0,0,0,0,0,0,0,2
