"","Date","text","replies","retweets","likes","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"1760",2017-10-09,"gm bought  staup  help  selfdriving car race  alphabet tesla",0,7,10,0,0,0,0,0,0,0,0,0,0
"1761",2017-10-09,"gm just bought  company   make   even stronger rival  alphabet  tesla",4,8,14,0,0,0,0,0,0,0,0,0,0
"1762",2017-10-09,"elon musks offer  rebuild pueo ricos electricity grid   gamechanger",26,98,189,0,0,0,0,0,0,0,0,0,2
"1763",2017-10-09,"tesla says repo  builds model 3  hand  fundamentally wrong  shares drop",3,10,19,0,0,0,0,0,0,0,0,1,1
"1764",2017-10-10,"tesla shares jump  morgan stanley raises price forecast",4,7,10,0,1,0,0,1,0,0,1,0,1
"1765",2017-10-11,"investors giving cash incineration engine tesla  lot  rope  may soon lose patience",2,5,10,2,2,1,2,1,1,1,2,2,3
"1766",2017-10-12,"elon musks spacex lands another big win  making reusable rockets  future",3,25,39,0,0,0,0,0,0,0,0,0,0
"1767",2017-10-12,"tesla recalling 11000 model x suvs  seat issueap",4,16,13,0,0,0,0,0,0,0,0,0,1
"1768",2017-01-19,"panasonic aims  move tesla auto panership beyond batteries ceo",2,12,9,0,0,0,0,0,0,0,0,0,0
"1769",2017-10-12,"billionaire tesla ceo elon musk reveals  owns two gas cars  one   first love",2,15,32,0,0,0,0,1,0,0,0,0,1
"1770",2017-10-13,"gm   dying dinosaur set  reclaim ground  lost  tesla barclays",2,10,10,1,0,1,2,0,2,0,1,2,0
"1771",2017-10-13,"tesla fires hundreds  employees  trying  ramp  vehicle production says repo",18,57,50,0,1,0,0,0,0,0,0,0,1
"1772",2017-10-14,"richard bransons hyperloop bet  next step  battle  elon musk  future  travel",4,7,15,1,0,0,0,0,0,0,0,1,0
"1773",2017-10-16,"elon musk drops bob  builder  harry potter jokes   spacex chat  reddit",1,10,17,1,0,0,0,0,1,0,0,1,0
"1774",2017-10-17,"dont doubt elon musk says astronaut  spent  year  space",1,13,28,0,0,0,1,0,1,0,1,2,1
"1775",2017-10-17,"former tesla factory workers allege racial harassment  new lawsuit",4,10,9,1,0,1,1,0,1,1,0,2,0
"1776",2017-10-17,"analyst says nobody can compete  tesla  china",6,9,15,0,1,0,0,0,0,0,1,0,1
"1777",2017-10-17,"volvo unveils polestar 1 electric spos coupe  bid  take  tesla",4,7,28,0,0,0,0,1,0,1,0,0,1
"1778",2017-10-17,"former tesla employees detail    fired claim dismissals   performancerelated",8,13,30,0,0,0,0,0,0,0,0,0,0
"1779",2017-01-19,"morgan stanley upgrades tesla giving 4 reasons",0,24,20,0,0,0,0,0,0,0,0,0,1
"1780",2017-10-17,"dont doubt elon musk says astronaut  spent  year  space",3,7,20,0,0,0,1,0,1,0,1,2,1
"1781",2017-10-17,"tesla employees detail mass firings",4,14,16,0,0,0,0,0,0,0,0,0,0
"1782",2017-10-18,"elon musk  fixated  mars  bezos   want space  better eah says richard branson",3,20,32,0,0,0,0,0,0,0,0,0,0
"1783",2017-10-19,"elon musk says  second tunnel digging machine   boring company  almost ready",3,9,24,0,1,0,0,0,0,0,1,1,0
"1784",2017-10-19,"consumer repos expects teslas model 3   average reliability",1,6,11,0,0,0,0,0,0,0,1,0,2
"1785",2017-10-19,"teslas newest target consumer repos",1,3,15,0,0,0,0,0,0,0,0,0,0
"1786",2017-10-20,"jpmorgan slashes  tesla model 3 fouhquaer forecast  half",3,3,10,0,1,0,0,0,0,0,1,0,1
"1787",2017-10-20,"consumer repos answers tesla  seem  misunderstand   ",3,6,9,0,0,0,0,0,0,0,0,1,0
"1788",2017-10-21,"tesla nearly doubles  borrowing capacity  car leases  $11 billion",6,14,27,0,0,0,0,0,0,0,0,0,0
"1789",2017-10-22,"tesla  repoedly reached  deal  build  factory  china",3,23,31,0,1,0,0,1,0,1,1,0,2
"1790",2017-01-19,"us traffic agency says  defect  time  teslas fatal crash musk says repo  positive",1,8,8,2,1,0,2,0,2,1,0,3,0
"1791",2017-10-23,"beyond  endless tesla shos  headline distractions  china stupid",4,13,19,1,0,0,1,1,1,0,1,2,1
"1792",2017-10-23,"elon musk  future tesla will drive    want  go without  even   tell ",7,12,27,0,0,0,0,0,0,0,0,0,0
"1793",2017-10-23,"teslas stock price   exuberant   saudi prince alwaleed says",3,17,19,0,0,0,0,0,0,0,0,0,1
"1794",2017-10-24,"elon musk slaps  talk  ai gods  people  absolutely  make superintelligence",3,12,60,0,0,0,0,0,0,0,0,0,1
"1795",2017-10-24,"david einhorn value investing may  dead  amazon  tesla killed ",2,6,13,0,0,0,0,0,0,0,0,0,0
"1796",2017-10-24,"greenlights einhorn says tesla  putting dangerous products   road",5,3,6,0,0,0,1,0,0,0,0,1,0
"1797",2017-10-25,"teslas mass firings spread  solarcity  employees say   blindsided",5,9,7,0,0,0,0,0,0,0,0,0,0
"1798",2017-10-25,"apple cofounder steve wozniak theres way  much hype around elon musks tesla",5,11,30,0,1,0,0,0,0,0,0,1,0
"1799",2017-10-25,"tesla begins making good  elon musks promise  help pueo ricos energy grid",4,37,74,0,1,0,0,2,0,1,2,0,2
"1800",2017-10-26," robot threw shade  elon musk   billionaire hit back",2,12,19,1,0,0,0,0,0,0,0,1,0
"1801",2017-01-19,"us traffic agency says  defect  time  teslas fatal crash musk says repo  positive",0,3,2,2,1,0,2,0,2,1,0,3,0
"1802",2017-10-27,"one hot stock  paicipating  fridays tech rallytesla",3,2,4,1,0,0,0,0,0,0,0,0,0
"1803",2017-10-27,"tesla nears bear market territory    get  lot worse via",8,7,12,1,0,0,2,0,1,0,0,1,0
"1804",2017-10-30,"apple  tesla earnings will beat  street investors say",5,7,22,0,0,0,0,0,0,0,0,0,0
"1805",2017-10-30,"elon musk shares first picture   tunnel dug   boring company",3,5,15,0,0,0,0,0,0,0,0,1,0
"1806",2017-10-30,"ubs slashes tesla profit estimates predicting  model 3 problems",3,14,10,0,0,0,0,0,0,0,0,0,1
"1807",2017-10-31,"elon musk says  trafficbusting tunnel  lax   17 miles long   year  ",8,12,31,0,1,0,0,0,1,0,0,1,0
"1808",2017-11-01,"tesla  repo thirdquaer results   bell",2,6,2,0,0,0,0,0,0,0,0,0,0
"1809",2017-11-01,"earnings tesla q3 loss $292 vs $229 est q3 revs $298b vs $295b est$tsla shares fall   2",0,22,16,1,0,0,1,0,2,0,0,2,0
"1810",2017-11-01,"tesla model 3 production  slow   supplier really dropped  ball said elon musk",6,22,14,0,1,0,0,0,0,0,0,0,2
"1811",2017-11-01,"tesla plans   making cars  china   3 years says elon musk",25,24,42,0,0,0,0,0,0,0,0,0,0
"1812",2017-01-19,"panasonic aims  move tesla auto panership beyond batteries ceo",0,6,10,0,0,0,0,0,0,0,0,0,0
"1813",2017-11-01,"elon musk puts  number  tesla performance firings 700 people  2  company",4,4,11,0,0,0,0,0,0,0,0,0,0
"1814",2017-11-02,"tesla will  best performing big tech stock   next 5 years analyst says",5,18,29,0,1,0,0,0,0,0,1,0,1
"1815",2017-11-02,"tesla shares drop  wall street analysts   enough  musks funky forecasts",11,18,20,0,0,0,0,0,0,0,0,0,0
"1816",2017-11-02,"elon musk   night  times depressed taking  blame  tesla production delays",19,30,46,2,1,1,1,0,1,0,0,2,1
"1817",2017-11-02,"",4,6,11,0,0,0,0,0,0,0,0,0,0
"1818",2017-11-06,"teslas head  battery engineering exits",5,24,26,1,0,0,0,0,0,0,0,1,0
"1819",2017-11-07,"researchers  elon musks ai lab left  founded  robotics staup",3,14,15,0,0,0,0,0,0,0,0,0,0
"1820",2017-11-08,"hundreds  ai expes echo elon musk stephen hawking  call   ban  killer robots",7,56,45,0,0,0,0,0,0,0,0,1,0
"1821",2017-11-08,"tesla bought  company  help automate  factories",0,16,24,0,0,0,0,0,0,0,0,0,0
"1822",2017-11-10,"tesla  inviting institutional investors   joy ride   model 3",3,8,12,0,1,0,0,2,0,1,1,0,3
"1823",2017-01-19,"us closing tesla autopilot death investigation without demanding recall repo",0,7,9,1,2,1,1,0,1,1,0,2,0
"1824",2017-11-10,"bernstein analyst finds tesla model 3s fit  finish relatively poor  test drive",6,9,10,0,1,0,0,0,0,0,1,0,2
"1825",2017-11-10,"tesla sho says elon musk makes donald trump look like  angel",6,9,19,0,1,0,0,1,0,2,1,0,1
"1826",2017-11-10,"elon musks mostliked instagram post highlights turkeys turbulent politics",2,8,6,1,0,0,1,0,0,0,0,1,0
"1827",2017-11-12," tesla model s p100s  still  coolest car  can buy",16,17,48,0,0,0,0,0,0,0,0,0,1
"1828",2017-11-12," delaying teslas semitruck unveiling elon musk promises  mindblowing experience",16,37,84,0,0,0,0,0,0,0,0,0,0
"1829",2017-11-13,"jurvetson   leave  tesla  spacex boards  sexual harassment claims",6,8,8,0,0,0,0,0,1,1,0,1,0
"1830",2017-11-13,"heres   still dont trust tesla autopilot",4,9,13,0,0,0,0,0,0,0,1,0,0
"1831",2017-11-14,"chanos says tesla ticks   boxes    perfect stock  bet ",4,12,14,0,1,0,0,1,0,0,1,0,1
"1832",2017-11-14,"tesla ticks   boxes    perfect stock  bet  says chanos",3,6,17,0,1,0,0,1,0,0,1,0,1
"1833",2017-11-14,"read  lawsuit tesla factory workers  filed alleging racism unsafe working conditions",1,12,12,1,0,1,2,0,1,1,0,2,1
"1834",2017-01-19,"cramer blames amazon   success  teslanetflix",0,6,8,0,1,0,0,1,0,0,0,0,1
"1835",2017-11-14,"tesla factory workers  filed  lawsuit claiming widespread racism unsafe conditions",6,17,20,1,0,1,2,0,1,1,0,2,1
"1836",2017-11-15,"billionaire investor ron baron heres  mindset thats made elon musk  successful",0,4,14,0,1,0,0,1,0,0,1,0,1
"1837",2017-11-15,"elon musk said tesla sho sellers  jerks  want us  die",27,36,55,0,0,0,1,0,1,0,0,1,0
"1838",2017-11-15," elon musk says  needs    love  live  happy life",15,13,43,0,1,0,0,2,0,0,1,0,2
"1839",2017-11-16,"tesla semi    hard sell   customers say analysts",2,5,9,0,0,0,0,0,0,0,0,0,0
"1840",2017-11-16,"billionaire elon musk says   raised  books   8    impoant ones  read",3,51,80,0,0,0,0,0,0,0,0,0,0
"1841",2017-11-16,"tesla ceo elon musk unveils  surprise new car  new roadster",9,51,112,0,0,0,1,2,0,1,1,0,2
"1842",2017-11-16,"elon musk just unveiled  surprise new tesla car  ridiculously fast roadster    details",4,47,97,0,0,0,1,2,0,1,1,0,2
"1843",2017-11-16,"tesla unveils electric semi truck vowing  redefine trucking",8,35,64,0,0,0,0,1,0,1,1,0,1
"1844",2017-11-16,"teslas new semi truck   500 mile range",6,32,67,0,0,0,0,0,0,0,1,0,0
"1845",2017-01-19,"",0,3,7,0,0,0,0,0,0,0,0,0,0
"1846",2017-11-16,"buy tesla shares ahead  big semi truck unveil major autopilot update analyst",4,11,24,0,1,0,0,0,0,0,2,0,3
"1847",2017-11-17," jeff bezos  elon musk  gifts  favorites   worlds billionairesand  can buy  ",2,4,17,0,0,0,0,0,0,0,0,0,0
"1848",2017-11-17,"tesla shares rise  session low  walma tells cnbc   plans  test  companys new electric semi trucks",4,29,32,0,0,0,0,1,0,1,0,0,1
"1849",2017-11-17,"   11 coolest features   tesla model s",2,9,20,0,0,0,0,0,0,0,0,0,1
"1850",2017-11-17,"just  walma says  planning  test teslas new electric trucks",10,103,203,0,1,0,0,1,0,1,1,0,2
"1851",2017-11-17,"tesla shares pop  trucker jb hunt reserves multiple tesla semi tractor trailers",6,22,26,0,0,0,0,0,0,1,0,1,0
"1852",2017-11-17,"update walma says  preordered 15  teslas new electric tractor trailers",0,39,54,0,0,0,0,1,0,1,0,0,1
"1853",2017-11-17,"tesla  going   business says former gm exec bob lutz",108,79,103,0,0,0,0,0,0,0,0,0,0
"1854",2017-11-20,"elon musk teases flying cars rocket tech applied   car opens  revolutionary possibilities",8,26,33,1,0,0,1,0,0,0,0,0,2
"1855",2017-11-20,"  us   h1b fight   past wed never  gotten elon musk says roger mcnamee",6,7,14,1,0,0,1,0,0,0,0,1,0
"1856",2017-01-24,"elon musk thinks rex tillerson    excellent secretary  state",5,33,62,0,0,0,0,1,0,0,1,0,1
"1857",2017-11-20,"teslas breakneck expansion speed    car crash",1,14,16,0,0,0,1,0,1,1,0,2,0
"1858",2017-11-20,"tesla  dropped   20 percent  septembers alltime high",1,12,20,0,0,0,0,0,0,0,0,0,0
"1859",2017-11-20,"5 books  read  thanksgiving weekend recommended  bill gates elon musk  ",3,16,29,0,0,0,0,1,0,0,0,0,1
"1860",2017-11-21,"electric trucks  sell faster  cars  tesla may  aiming  wrong end   market",6,10,17,0,0,0,0,1,0,1,0,1,1
"1861",2017-11-21," tesla  elon musk became household names",3,5,10,0,0,0,0,0,0,0,0,0,1
"1862",2017-11-21,"tesla shares  surge  plunge  2018 morgan stanley predicts",1,3,14,0,0,0,1,0,0,1,0,1,0
"1863",2017-11-22,"elon musk claims  boring company  raised $300000  selling hats",9,13,41,0,0,0,0,0,0,0,0,1,0
"1864",2017-11-22,"betting  tesla   james bond trade says pofolio manager",5,10,20,0,0,0,0,0,0,0,1,0,0
"1865",2017-11-22,"elon musk richard branson   international power players racing  rebuild  caribbean",3,22,34,0,0,0,0,0,0,0,0,0,0
"1866",2017-11-24,"tesla says electric trucks will sta  $150000cheaper  expected",8,53,91,0,1,0,0,1,0,1,0,0,1
"1867",2016-11-17,"breaking teslas acquisition  solarcity overwhelmingly approved $tsla $scty",1,58,45,0,0,0,0,0,0,0,0,0,0
"1868",2017-01-24,"silicon valley    surprising winner  trump elon musk",2,22,21,0,1,0,0,1,0,3,0,0,1
"1869",2017-11-27,"electric car staup lucid motors moves  bigger headquaers  teslas backyard",1,5,13,0,0,0,0,1,0,1,0,0,1
"1870",2017-11-27,"elon musk    years robots will move  fast youll need  strobe light  see ",21,34,55,0,0,0,0,0,0,0,0,0,0
"1871",2017-11-27,"elon musk robots   future  going  blow  mindsand need   controlled",14,19,37,0,0,0,0,0,0,0,0,0,0
"1872",2017-11-28,"heres   like aboard  $500000 tesla   sea  worlds first electric yacht",6,18,17,0,0,0,0,1,0,1,0,0,2
"1873",2017-11-28,"teslastyle electric passenger planes   developed  airbus rollsroyce  siemens",11,70,75,0,1,0,0,1,0,1,0,0,1
"1874",2017-11-28,"analyst jokes musk will make   mars  spacex  tesla  profitable",14,22,50,0,1,0,0,0,0,0,1,0,1
"1875",2017-11-28,"elon musks spacex raises  extra $100 million   now woh $215 billion",5,21,38,0,0,0,0,0,0,0,0,0,1
"1876",2017-11-28,"elon musk denies    mysterious bitcoin creator satoshi nakamoto",21,71,114,0,1,0,1,0,0,1,0,0,0
"1877",2017-11-29,"heres   will  like  travel  mars  elon musks spaceship",1,16,14,0,0,0,0,0,0,0,0,0,0
"1878",2017-11-29,"elon musk will compete  create  highspeed loop  chicago",10,59,149,0,0,0,0,1,0,0,0,0,1
"1879",2017-01-25,"elon musk says   serious  tunneling  los angeles",4,13,32,0,0,0,0,0,0,0,0,0,0
"1880",2017-11-30,"elon musk tweets  tesla passenger  cant find  visor mirrorits  lesson  great leadership",3,13,36,0,3,0,0,0,0,1,1,0,1
"1881",2017-11-30," elon musk brought  worlds biggest battery  rural australia",2,7,19,1,0,0,0,0,0,0,0,1,0
"1882",2017-11-30,"australia powers   worlds biggest batterycouesy  elon musk",8,36,63,0,0,0,0,0,0,0,0,0,0
"1883",2017-12-01,"jpmorgan   new sho idea tesla shares  fall 40  12 months",8,16,30,0,0,0,0,0,1,0,0,1,0
"1884",2017-12-04,"elon musk says   capping production  boring company hats  50000 thats $1 million woh",2,6,17,0,1,0,0,0,0,0,0,1,1
"1885",2017-12-05," case  elon musk  combine tesla  spacex",6,16,24,0,0,0,1,0,1,0,0,1,0
"1886",2017-12-06,"silicon valley insider  success dont  intimidated  bezos  musklisten  jobs advice",3,5,17,0,1,0,0,1,0,0,1,0,1
"1887",2017-12-07,"elon musk says tesla  making ai hardware     best   world",12,38,70,0,0,0,0,0,0,0,0,0,0
"1888",2017-12-07,"anheuserbusch preorders 40 tesla semis",0,27,53,0,0,0,0,0,0,0,0,0,0
"1889",2017-12-07,"boeing ceo expects  beat elon musk  race  mars",3,5,11,0,0,0,0,0,0,0,0,0,0
"1890",2017-01-25,"elon musk moves forward  plan  build underground tunnels  cars",7,36,45,0,1,0,0,0,0,0,0,0,2
"1891",2017-12-08,"boeing says  will beat spacex  mars elon musk responds  ",15,69,124,0,0,0,0,0,0,0,0,0,0
"1892",2017-12-08,"elon musk  private pay says tesla  making ai hardware     best   world",6,13,41,0,1,0,0,1,0,0,1,0,1
"1893",2017-12-08,"elon musk told pay attendees  tesla  making ai hardware     best   world",20,49,87,0,1,0,0,1,0,0,1,0,1
"1894",2017-12-11,"elon musk sells $600000  boring company hats changes twitter bio  hat salesman",13,53,126,0,0,0,0,0,0,0,0,1,0
"1895",2017-12-12,"tesla shares pop  pepsico orders biggest fleet  semi trucks  far",11,43,86,0,0,0,0,0,0,1,0,1,1
"1896",2017-12-12,"heres   can get elon musks favorite $37 ugly christmas sweater",4,4,14,0,0,1,0,1,0,0,1,1,1
"1897",2017-12-12,"chamath palihapitiya says elon musk    impoant entrepreneur   generation",4,16,56,0,0,0,0,0,0,0,0,0,0
"1898",2017-12-12,"chamath palihapitiya says elon musk    impoant entrepreneur   generation",10,60,198,0,0,0,0,0,0,0,0,0,0
"1899",2017-12-13,"tesla stock   12 percent   weekbut    time  pump  brakes via",4,6,14,0,1,0,0,0,0,0,0,0,0
"1900",2017-12-14,"jim chanos  think tesla  woh zero",23,18,50,0,0,0,0,0,0,0,0,0,0
"1901",2017-01-26,"tesla sues former autopilot executive  taking company secrets  poaching coworkers",0,21,21,1,0,1,1,0,1,0,0,1,0
"1902",2017-12-14,"best investing nuggets  stanley druckenmillers interview  monetary policy bitcoin tesla",2,4,10,0,1,0,0,0,0,0,1,0,1
"1903",2017-12-14,"heres  elon musk   say  donald trumps plan  send americans   moon  mars",6,12,18,0,1,0,0,0,0,0,0,0,0
"1904",2017-12-15,"tesla may    breakout  new highs heres   trade  via",1,8,15,0,0,0,0,0,0,0,1,0,0
"1905",2017-12-15,"live like  billionaire  daily habits  elon musk mark zuckerberg warren buffett bill gates",5,33,43,0,1,0,0,0,0,0,0,0,0
"1906",2017-12-15," $20   luck   tour elon musks boring company tunnels  los angeles",8,6,19,0,1,0,0,1,0,1,0,1,1
"1907",2017-12-15,"elon musks spacex becomes first  launch reused rocket   nasa mission",6,56,108,1,1,0,0,0,0,0,0,0,1
"1908",2017-12-17," chinese staup  taking  tesla   car half  price  model x",16,67,91,0,0,0,0,0,0,0,0,0,1
"1909",2017-12-18,"9    jawdropping things elon musk said  robots  ai  2017",3,17,35,0,0,0,0,0,0,0,0,0,0
"1910",2017-12-18,"top spacex hr exec heres   takes  score  job  elon musks company",4,5,19,0,2,0,0,1,0,1,1,0,3
"1911",2017-12-19,"heres  happened   called elon musks cell   accidentally posted   twitter",0,4,13,0,0,0,0,0,0,1,0,0,0
"1912",2017-01-26,"elon musk explains   suppos rex tillerson",2,19,16,0,0,0,0,0,0,0,0,0,0
"1913",2017-12-19,"ups reserves 125 tesla semis  biggest order   new electric trucks  date",6,51,85,0,0,0,0,1,0,1,0,0,1
"1914",2017-12-19,"heres  happened   called elon musks cell   accidentally posted   twitter",3,5,13,0,0,0,0,0,0,1,0,0,0
"1915",2017-12-20,"elon musks brother  helping millennials quit  desk jobs  become farmers",4,17,40,0,0,0,0,0,0,0,1,1,1
"1916",2017-12-20,"elon musks brother  helping millennials quit  desk jobs  become farmers",6,39,74,0,0,0,0,0,0,0,1,1,1
"1917",2017-12-21,"elon musk says public transit  painful twitter fights backthen   musk",5,11,24,1,1,1,1,0,1,0,0,1,1
"1918",2017-12-21,"heres   can get  job working  elon musks spacex",0,2,18,0,0,0,0,0,0,0,0,0,2
"1919",2017-12-26,"elon musk asked  twitter followers  tesla feedbackheres   said",1,7,17,0,0,0,0,0,0,0,0,0,0
"1920",2017-12-26,"elon musk promises  make  tesla pickup truck  said   dying  build one",6,21,65,1,0,1,1,0,1,0,1,1,1
"1921",2017-12-27,"analyst slashes  tesla model 3 fouh quaer forecast  nearly 70",4,15,15,0,2,0,0,0,0,0,2,0,2
"1922",2017-12-27,"elon musk asked  twitter followers  tesla feedback   got ",5,22,34,0,0,0,0,0,0,0,0,0,0
"1923",2017-01-26,"mark zuckerberg larry page  elon musk play video games  ",3,14,15,0,0,0,0,0,0,0,0,0,0
"1924",2017-12-27,"rapid recap wheres  santa claus rally  tesla insanely valued  ripples ceo  crypto   todays top stories",4,8,18,0,1,0,0,0,0,1,1,0,1
"1925",2017-12-28,"teslas back  bear market territory      great buy  via",2,1,15,1,0,0,1,0,0,0,0,0,0
"1926",2018-01-02," one simple tweet elon musk shows  masterful lesson  leadership",4,19,36,0,1,0,0,0,0,0,1,0,1
"1927",2018-01-02,"tesla model 3 challenges  cash burn may overshadow delivery numbers   models",4,6,15,1,2,0,1,1,0,0,1,0,4
"1928",2018-01-03,"tesla delivers 1550 model 3 sedans  29870 total vehicles  fouh quaer",6,14,25,0,0,0,0,0,0,0,0,0,1
"1929",2018-01-03,"breaking tesla delivers 1550 model 3 sedans  29870 total vehicles  fouh quaer",9,15,36,0,0,0,0,0,0,0,0,0,1
"1930",2018-01-04,"tesla model 3 production snarls  wall street worried  future cash burn",3,7,6,1,2,0,1,1,1,0,1,1,3
"1931",2018-01-04,"tesla model 3 production snarls  wall street worried  future cash burn",2,5,11,1,2,0,1,1,1,0,1,1,3
"1932",2018-01-05,"spacex  launch  powerful rocket   world   tesla  board  month elon musk says",4,22,50,2,3,1,1,1,0,0,1,0,2
"1933",2018-01-08,"elon musks spacex successfully launches secret government spacecraft  lands rocket back  eah",11,47,81,1,0,0,1,0,0,0,1,1,0
"1934",2017-01-27,"trump forms manufacturing council including musk ceos  ford ge",5,20,24,0,1,0,0,0,0,1,1,0,2
"1935",2018-01-08,"elon musk says hell build  tesla charging station  la set  like  old school drivein",7,16,47,1,0,1,1,0,1,0,1,1,1
"1936",2018-01-08,"tesla   threat        challenge chinese staup says",2,14,18,2,0,0,2,0,0,0,0,2,0
"1937",2018-01-10,"  want  buy tesla stock nows  time via",3,14,16,0,1,0,0,0,0,0,0,0,0
"1938",2018-01-11,"tesla semi  save money  diesels within 2 years  ownership",5,15,36,1,1,0,0,2,0,1,2,0,3
"1939",2018-01-11," crucial life lesson  mothers  richard branson  elon musk taught    successful",3,8,21,0,2,0,0,1,0,0,4,0,3
"1940",2018-01-12,"elon musk supposed sex pay  corporate  boring  zero sex  nudity anywhere",3,7,15,0,2,0,0,2,0,0,2,1,2
"1941",2018-01-12,"electric vehicle tax credit survives  gm  tesla arent cheering",2,7,7,0,0,0,0,2,1,1,1,1,3
"1942",2018-01-16,"ferrari plans  electric supercar   compete  tesla",7,34,54,0,0,0,0,1,0,1,0,0,1
"1943",2018-01-16,"6 tesla updates elon musk confirmed  twitter",4,19,25,0,0,0,0,0,0,0,1,0,1
"1944",2018-01-16,"  6 tesla updates elon musk confirmed  twitter",3,12,18,0,0,0,0,0,0,0,1,0,1
"1945",2017-01-30,"elon musk polls twitter   way  improve trumps travel ban  gets  earful",7,22,18,0,1,0,0,1,0,0,1,1,1
"1946",2018-01-17,"early reviews heap praise  teslas model 3    caveats",1,7,16,0,0,0,0,1,0,0,1,0,2
"1947",2018-01-18,"tesla brings model 3  three east coast showrooms",60,408,2100,0,0,0,0,0,0,0,0,0,2
"1948",2018-01-19,"elon musk invited 10 people  bought boring company hats  tour  la tunnel",2,10,34,0,0,0,0,0,0,0,0,1,0
"1949",2018-01-19,"theres  new venture fund founded   former dji  tesla engineer   exkleiner paner",3,7,12,0,0,0,0,0,0,0,0,0,0
"1950",2018-01-19,"elon musk invited 10 people  bought boring company hats  tour  la tunnel",1,4,19,0,0,0,0,0,0,0,0,1,0
"1951",2018-01-23," elon musks tesla pay proposal   earn billionsheres   makes now",2,4,8,0,1,0,0,1,0,0,1,0,2
"1952",2018-01-23,"elon musk thinks tesla will   trilliondollar companyand 5  wild predictions",10,26,72,0,0,0,0,0,0,1,0,1,0
"1953",2018-01-23," elon musks tesla pay proposal   earn billionsheres   makes  now",4,9,20,0,1,0,0,1,0,0,1,0,2
"1954",2018-01-23,"tesla crashes  firetruck  california freeway   autopilot",26,59,51,0,0,0,0,0,0,0,0,0,0
"1955",2018-01-23,"teslas musk will  paid    reaches  series  jawdropping milestones",3,17,28,0,0,0,0,0,0,0,1,0,0
"1956",2017-01-31,"tesla fans say   cancelling model 3 orders  musks trump connection",29,40,46,0,0,0,0,0,0,1,0,0,1
"1957",2018-01-23,"feds  investigate tesla crash driver blamed  autopilot",4,10,16,0,0,0,1,0,1,1,0,1,1
"1958",2018-01-25,"tesla employees detail problems  model 3 battery production  quality controlvia",6,5,11,1,1,0,0,0,0,0,0,1,2
"1959",2018-01-25,"tesla shares drop  session low tesla employees say  expect  model 3 delays citing inexperienced workers manual assembly  batteries",13,32,21,0,1,0,0,0,0,1,3,1,3
"1960",2018-01-25,"breaking tesla employees say  expect  model 3 delays citing inexperienced workers manual assembly  batteries",21,73,63,0,1,0,0,0,0,1,3,1,3
"1961",2018-01-26,"tesla superfan  stage 4 cancer gets surprise visit  elon musk",7,39,161,1,0,1,2,1,1,1,0,1,2
"1962",2018-01-27," took  road trip  visit teslas first supercharging station   lounge",2,11,36,0,0,0,0,0,0,1,0,1,1
"1963",2018-01-28,"tesla employees detail problems  model 3 battery production  quality control",9,20,18,1,1,0,0,0,0,0,0,1,2
"1964",2018-01-29,"elon musks boring company sold $35 million woh  flamethrowers",10,25,54,0,0,0,0,0,0,0,0,1,0
"1965",2018-01-29," key tesla engineer  helped design batteries  left  company",4,9,26,0,0,0,0,0,0,0,0,0,0
"1966",2018-01-29," key tesla engineer  helped design batteries  left  company",9,23,12,0,0,0,0,0,0,0,0,0,0
"1967",2017-01-31,"elon musk thinks  will   use ai  way  avoid  catastrophic future",5,14,24,0,0,0,1,0,0,0,0,1,0
"1968",2018-01-29,"check   country   luxury tesla  become  budget option",4,22,34,0,0,0,0,1,0,0,1,0,2
"1969",2018-01-30," funny  gonna happen says  california politician   trying  stop elon musks boring company  selling flamethrowers",15,17,44,0,1,0,0,0,0,0,0,1,0
"1970",2018-01-30," california politician will seek  sale ban  elon musks boring company flamethrower",6,12,15,0,1,0,0,0,0,0,0,2,0
"1971",2018-02-01,"tesla  set  mini solar stores inside home depot",7,36,51,0,0,0,0,0,0,0,0,0,0
"1972",2018-02-01,"david einhorns hedge fund  getting crushed   illtimed bets  amazon tesla  market surge",2,4,14,1,0,1,1,0,1,1,0,1,0
"1973",2018-02-01," home depot may soon  mini tesla solar stores inside",3,23,34,0,0,0,0,0,0,0,0,0,0
"1974",2018-02-01,"apple cofounder steve wozniak  dont believe anything elon musk  tesla says",7,31,68,0,0,0,0,0,0,0,0,0,0
"1975",2018-02-01,"elon musks boring company sells    flamethrowers  less   week",5,14,23,0,0,0,0,0,0,0,0,1,0
"1976",2018-02-01,"elon musks boring company made $10 million  flamethrower sales    week",9,18,52,0,0,0,0,0,0,0,0,1,0
"1977",2018-02-01,"apple cofounder steve wozniak  skeptical   comes  elon musks promises",5,13,28,0,0,0,0,0,0,0,0,1,0
"1978",2016-11-17,"tesla  solarcity shareholders vote  merger today",0,10,7,1,1,0,0,1,1,1,1,1,1
"1979",2017-02-01,"just  tesla motors changes name  tesla inc$tsla",10,74,73,0,0,0,0,0,0,0,0,0,0
"1980",2018-02-02," chas  making  strong case  tesla heading  earnings via",1,2,5,0,0,0,1,0,1,0,0,1,0
"1981",2018-02-02," teslas first truck charging stations will  built",0,5,7,0,0,0,0,0,0,0,1,0,0
"1982",2018-02-02," teslas first truck charging stations will  built",0,7,17,0,0,0,0,0,0,0,1,0,0
