"time,text,replies,retweets,likes"
"2018-06-12,""Tesla will cut about 9% of its workforce, mostly focused on salaried positions. @Lebeaucarnews has the details. https://cnb.cx/2LKosBP pic.twitter.com/3IJdf6EOeL"",3,10,6"
"2018-06-12,""In order for Tesla to achieve its mission, the company needs to eventually demonstrate that it can be “sustainably profitable,” @elonmusk wrote in a company-wide email.https://cnb.cx/2LMC4MH "",0,2,6"
"2018-06-12,Tesla to cut 9% of jobs in 'difficult but necessary' reorganization https://cnb.cx/2LM9pYf ,5,14,29"
"2018-06-13,Tesla ditches Home Depot as sales partner for home solar products https://cnb.cx/2sQXdyC ,1,8,13"
"2018-06-13,""Jeff Bezos, Mark Cuban and Elon Musk avoid this productivity killer—and you should too https://cnb.cx/2Jvudqe "",2,9,12"
"2018-06-13,What Tesla's CFO learned about success when he thought the electric-car company might lay him off https://cnb.cx/2JxVxEh ,0,4,9"
"2018-06-13,""Billionaires like Jeff Bezos, Mark Cuban, and Elon Musk think meetings can be a complete waste of time. Here’s why most meetings are a major productivity killer: "
"https://cnb.cx/2yakYXk "",5,47,94"
"2018-06-13,""Elon Musk just made another big bet on himself. He just bought 72,000 shares in Tesla, worth about $24.9 million. via @cnbctech https://cnb.cx/2y7gXmt "",5,22,61"
"2018-06-13,Elon Musk's Boring Company gets go ahead to build a high-speed train to Chicago's airport https://cnb.cx/2LM4jey ,12,28,110"
"2018-06-13,Elon Musk just bought another $25 million in Tesla stock https://cnb.cx/2JBVEP8 ,8,14,55"
"2018-06-14,""Tesla, Amazon, Apple, Waymo, GM, Ford... who is leading the self-driving car race? http://cnb.cx/2FyYMFz pic.twitter.com/kpBRM749zj"",7,20,35"
"2018-06-14,""Here’s how Elon Musk is changing the way we live on Earth, and maybe one day, on Mars. https://cnb.cx/2uG5hW9 pic.twitter.com/Jw3gk1ZLJO"",6,26,39"
"2018-06-14,""Elon Musk just made another big bet on himself. He just bought 72,000 shares in Tesla, worth about $24.9 million. via @cnbctechhttps://cnb.cx/2y65mnS "",4,32,57"
"2018-06-14,""The secret to Steve Jobs, Elon Musk, Kanye West's success is much simpler than you think. Here's the surprising thing they all have in common: https://cnb.cx/2JCL5vv "",1,8,22"
"2018-06-14,Billionaire Elon Musk is changing the plan for his tunneling venture. http://cnb.cx/2Dz6XzY pic.twitter.com/onqHavetik,4,26,40"
"2018-06-14,""Billionaires like Jeff Bezos, Mark Cuban, and Elon Musk think meetings can be a complete waste of time. Here’s why most meetings are a major productivity killer: "
"https://cnb.cx/2LO4Ywc "",5,68,125"
"2018-06-14,""Musk is """"masterful"""" in the way he fights back against the short sellers of Tesla stock, says @jimcramer after the Tesla CEO bought an additional 72,500 shares of the electric automaker. via @cnbctechhttps://cnb.cx/2JG9XCn "",4,6,22"
"2018-06-14,""The surprising thing Elon Musk, Kanye West and Steve Jobs all have in common https://cnb.cx/2LPwxFv "",2,1,6"
"2018-06-14,""Cramer: Elon Musk 'floats like a butterfly, stings like a bee' versus investors betting against Tesla https://cnb.cx/2y8Qjd5 "",6,12,17"
"2018-06-14,Elon Musk's The Boring Company said it won the competition to build a high-speed express train connecting downtown Chicago to the O'Hare International Airport. https://cnb.cx/2JBSbAd ,0,8,21"
"2018-06-15,""It’s been a rough few weeks for Tesla short-sellers as the electric vehicle maker has rallied almost 17% since the start of June. Even after Musk added $25 million worth of shares to his personal holdings, investors are still bearish. Here’s why: https://cnb.cx/2JFkRbA "",1,6,12"
"2018-06-15,Tesla and two other surging tech stocks have even more room to run: technician via @TradingNationhttps://cnb.cx/2JFW5s3 ,0,2,7"
"2018-06-15,""It’s been a rough few weeks for Tesla short-sellers as the electric vehicle maker has rallied almost 17% since the start of June. Even after Musk added $25 million worth of shares to his personal holdings, investors are still bearish. Here’s why: https://cnb.cx/2JD1XlH "",0,4,6"
"2018-06-15,""Billionaires like Jeff Bezos, Mark Cuban, and Elon Musk think meetings can be a complete waste of time. Here’s why most meetings are a major productivity killer: https://cnb.cx/2LOxrlq "",6,50,91"
"2018-06-15,Elon Musk's The Boring Company said it won the competition to build a high-speed express train connecting downtown Chicago to the O'Hare International Airport. https://cnb.cx/2y7DpMe ,3,14,35"
"2018-06-15,The self-funded start-up is trying to beat Tesla to the market with its electric trucks. https://cnb.cx/2LebnRB pic.twitter.com/BtvQCaQ0LB,1,32,51"
"2018-06-15,Tesla short-sellers have been getting creamed -- here's why they're still betting against Elon Musk https://cnb.cx/2LUFXQ3 ,1,4,5"
"2018-06-16,""Tesla CEO Elon Musk has registered the domain name """"Pravduh"""" after saying he would create a site to rate reporters. https://cnb.cx/2ybAQsF "",17,49,142"
"2018-06-16,""Tesla CEO Elon Musk congratulates employees for progress made on Model 3 production recently but also says """"radical improvements"""" are still needed in manufacturing to hit the company's quarterly targets http://cnbc.com/id/105277468 "",3,15,23"
"2018-06-17,Elon Musk's The Boring Company said it won the competition to build a high-speed express train connecting downtown Chicago to the O'Hare International Airport. https://cnb.cx/2sSMtQb ,4,38,97"
"2018-06-17,""Billionaires like Jeff Bezos, Mark Cuban, and Elon Musk think meetings can be a complete waste of time. Here’s why most meetings are a major productivity killer: "
"https://cnb.cx/2LJjvsX "",7,23,61"
"2018-06-17,""The secret to Steve Jobs, Elon Musk, Kanye West's success is much simpler than you think. Here's the surprising thing they all have in common: https://cnb.cx/2Jz6nKe "",5,10,21"
"2018-06-17,""Billionaires like Jeff Bezos, Mark Cuban, and Elon Musk think meetings can be a complete waste of time. Here’s why most meetings are a major productivity killer: "
"https://cnb.cx/2LPA7zr "",5,38,83"
"2018-06-17,""Billionaires like Jeff Bezos, Mark Cuban, and Elon Musk think meetings can be a complete waste of time. Here’s why most meetings are a major productivity killer: "
"https://cnb.cx/2sUW2y8 "",7,58,97"
"2018-06-17,""If you’re planning to apply for one of the 544 openings at SpaceX, here is the No.1 trait Elon Musk is looking for: https://cnb.cx/2LHXg6G "",2,14,25"
"2018-06-17,""Tesla will cut approximately 9% of its 46,000-person workforce. Here's Elon Musk's full email sent to his employees about layoffs: https://cnb.cx/2ybVs3R "",1,21,26"
"2018-06-18,""From a single Elon Musk tweet, the keys to Tesla's India strategy https://cnb.cx/2M2Oyjz "",0,6,13"
"2018-06-18,Elon Musk hung out in the Netscape lobby in the '90s hoping to get a job https://cnb.cx/2t5hMHp ,0,10,23"
"2018-06-18,Elon Musk tells shorts on Twitter they have 3 weeks to cover before losing their money https://cnb.cx/2JQeCla ,4,11,24"
"2018-06-18,""In a single tweet, Elon Musk revealed that Tesla’s Indian-born CFO, Deepak Ahuja, was the one who is really calling the shots on the company entering India. https://cnb.cx/2t4RjtC "",1,8,16"
"2018-06-18,Elon Musk: Free cash handouts from the government ‘will be necessary’ if robots take human jobs. https://cnb.cx/2yjxiEN ,9,19,37"
"2018-06-18,""Investors shorting Tesla have “about three weeks before their short position explodes,” Elon Musk warns. https://cnb.cx/2JPVG6c "",8,11,30"
"2018-06-18,Tesla's stock keeps rising as Elon Musk tweets https://cnb.cx/2JMNZhk ,2,15,33"
"2018-06-18,""Investors shorting Tesla have “about three weeks before their short position explodes,” Elon Musk warns. https://cnb.cx/2JPb9Ds "",2,16,28"
"2018-06-19,""Sleeping at the office is nothing new for Elon Musk. In the '90s, he would frequently sleep on his office couch and shower at the YMCA while starting his first company. via @CNBCMakeIt https://cnb.cx/2JTBWys "",4,10,36"
"2018-06-19,""Sleeping at the office is nothing new for Elon Musk. In the '90s, he would frequently sleep on his office couch and shower at the YMCA while starting his first company. via @CNBCMakeIt https://cnb.cx/2LZXQg4 "",1,8,30"
"2018-06-19,Tesla's stock still has more upside — just use the right chart: @JimCramer and @Fibonacciqueenhttps://cnb.cx/2JOCZzX ,4,17,48"
"2018-06-19,Here's why Elon Musk’s big ambitions may be killing Tesla. https://cnb.cx/2JuBOBb pic.twitter.com/xVw1DDcyW4,2,10,9"
"2018-06-19,Elon Musk and his brother slept at the office and ‘showered at the YMCA’ at their first startup. https://cnb.cx/2JQ87z4 ,6,21,43"
"2018-06-19,This road in Sweden can charge a Tesla as it drives. https://cnb.cx/2qUWYBB pic.twitter.com/grk6fAIJXr,2,25,33"
"2018-06-19,""Investors shorting Tesla have “about three weeks before their short position explodes,” Elon Musk warns. https://cnb.cx/2M2x8DO "",7,18,27"
"2018-06-19,""Elon Musk: If I can help kids at the border, I will https://cnb.cx/2taKEhD "",41,127,309"
"2018-06-20,""Sleeping at the office is nothing new for Elon Musk. In the '90s, he would frequently sleep on his office couch and shower at the YMCA while starting his first company. via @CNBCMakeIthttps://cnb.cx/2ypU4uD "",6,20,50"
"2018-06-20,""Tesla is suing a former employee for allegedly exporting gigabytes of confidential data, which included """"dozens of confidential photographs and a video of Tesla's manufacturing systems."""" https://cnb.cx/2tegVUX "",2,13,18"
"2018-06-20,Tesla's alleged rogue employee is exactly what Congress is worried about with self-driving cars https://cnb.cx/2M8Hli1 ,0,4,9"
"2018-06-20,""Tesla is suing a former employee for allegedly exporting gigabytes of data, which included """"dozens of confidential photographs and a video of Tesla's manufacturing systems."""" https://cnb.cx/2yCm9iH "",1,6,15"
"2018-06-21,""Tesla enhancing security at Gigafactory, says they got a call that ex-employee threatened violence https://cnb.cx/2ysW854 "",3,5,18"
"2018-06-21,""Tesla enhancing security at Gigafactory, says they got call that ex-employee threatened violence https://cnb.cx/2yuXLPL "",2,17,14"
"2018-06-21,Tesla's alleged rogue employee is exactly what Congress is worried about with self-driving cars https://cnb.cx/2tfKMfX ,1,4,6"
"2018-06-22,Tesla is suing a former employee for allegedly hacking into company’s factory software. Here’s exactly what that system does: via @cnbctechhttps://cnb.cx/2K08WoV ,1,7,7"
"2018-06-22,Tesla is suing a former employee for allegedly hacking into company’s factory software. Here’s exactly what that system does: via @cnbctechhttps://cnb.cx/2tkjW63 ,2,17,20"
"2018-06-22,Tesla is suing a former employee for allegedly hacking into company’s factory software. Here’s exactly what that system does: via @cnbctech https://cnb.cx/2K2Valy ,1,17,22"
"2018-06-22,""In case you were wondering, this is the time when Elon Musk, Barack Obama and 4 other successful people go to bed. via @CNBCMakeIt https://cnb.cx/2yxUjE1 pic.twitter.com/oJ8AvIp4Ge"",6,10,22"
"2018-06-22,""Elon Musk uses language equivalent to a seventh grader when speaking on earnings calls, according to an algorithm. via @cnbctech https://cnb.cx/2tgFiBx "",25,11,20"
"2018-06-22,The central question that inspired all of Elon Musk's businesses https://cnb.cx/2yzuR0U ,2,5,3"
"2018-06-22,Tesla reports another fire at Fremont factory https://cnb.cx/2JZBU8h ,4,6,11"
"2018-06-22,Tesla is suing an ex-employee for hacking into its 'MOS' software -- here's what that system does https://cnb.cx/2yBvyHa ,1,8,11"
"2018-06-22,""What time Elon Musk, Barack Obama and 4 other successful people go to bed https://cnb.cx/2yySTt1 "",9,4,22"
"2018-06-22,Tesla shares drop after analyst raises concern over a rise in its services costs https://cnb.cx/2tmPKr7 ,2,8,9"
"2018-06-22,""Elon Musk uses seventh-grader language on earnings calls, according to algorithm https://cnb.cx/2MgqhGK "",6,4,11"
"2018-06-22,""Elon Musk used language equivalent to a seventh grader when speaking on earnings calls, according to an algorithm. via @cnbctechhttps://cnb.cx/2tkmLUW "",22,8,21"
"2018-06-22,Tesla's move last week to cut 9% of its workforce will sharply downsize the residential solar business it bought two years ago in a controversial $2.6 billion deal. https://cnb.cx/2yz0OXa pic.twitter.com/C6REwQgPkn,0,4,4"
"2018-06-23,The central question that inspired all of Elon Musk's businesses https://cnb.cx/2K3kXd8 ,1,6,6"
"2018-06-23,""Investors shorting Tesla have “about three weeks before their short position explodes,” Elon Musk warns."
" https://cnb.cx/2thP8mz "",17,43,76"
"2018-06-23,""In case you were wondering, this is the time when Elon Musk, Barack Obama and 4 other successful people go to bed. via @CNBCMakeIt https://cnb.cx/2Mi8iQv pic.twitter.com/92rCDTgDZy"",6,14,42"
"2018-06-24,Elon Musk's The Boring Company said it won the competition to build a high-speed express train connecting downtown Chicago to the O'Hare International Airport. https://cnb.cx/2ywnSFS ,4,17,62"
"2018-06-24,""Billionaires like Jeff Bezos, Mark Cuban, and Elon Musk think meetings can be a complete waste of time. Here’s why most meetings are a major productivity killer: "
"https://cnb.cx/2tj4UxK "",9,59,122"
"2018-06-24,""In case you were wondering, this is the time when Elon Musk, Barack Obama and 4 other successful people go to bed. via @CNBCMakeIthttps://cnb.cx/2tl7J14 "",6,7,16"
"2018-06-24,""Elon Musk uses language equivalent to a seventh grader when speaking on earnings calls, according to an algorithm. via @cnbctechhttps://cnb.cx/2yyVgfp "",10,8,26"
"2018-06-25,Here's why Elon Musk’s big ambitions may be killing Tesla. https://cnb.cx/2JuBOBb pic.twitter.com/gpal6AaHHv,1,3,6"
"2018-06-25,This road in Sweden can charge a Tesla as it drives. https://cnb.cx/2qUWYBB pic.twitter.com/r10nKdM9qp,2,63,127"
"2018-06-25,Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://cnb.cx/2MoGbz0 ,10,14,31"
"2018-06-26,""Elon Musk explains the importance of why humans need to build civilization in space in order to extend """"life to other planets."""" https://cnb.cx/2Ml2Ags "",14,20,34"
"2018-06-26,""Elon Musk explains the importance of why humans need to build civilization in space in order to extend """"life to other planets."""" https://cnb.cx/2yKXsk3 "",9,13,25"
"2018-06-26,Goldman Sachs is reiterating its sell rating on Tesla and expects the electric car maker's widely watched Model 3 delivery number to fall short of Wall Street expectations. https://cnb.cx/2K7UbQW ,2,6,11"
"2018-06-26,Elon Musk: This is why we have to build civilizations in space https://cnb.cx/2tx6Wdr ,15,23,38"
"2018-06-26,Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://cnb.cx/2K7pefG ,8,26,55"
"2018-06-26,Goldman reiterates sell on Tesla and expects Model 3 deliveries to miss estimates https://cnb.cx/2KaCTTk ,8,18,30"
"2018-06-27,Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://cnb.cx/2tzw9Ef ,3,26,36"
"2018-06-27,Elon Musk said in a company-wide email that Model 3 production skeptics are in for a “rude awakening.” https://cnb.cx/2KfZ3nh ,12,26,70"
"2018-06-27,Elon Musk said in a company-wide email that Model 3 production skeptics are in for a “rude awakening.” https://cnb.cx/2KhFydV ,1,12,40"
"2018-06-28,'They’ll get money if they need it': Tesla bull explains why he's still optimistic https://cnb.cx/2MxX1eS ,1,3,13"
"2018-06-28,""Tesla is allowing all Model 3 reservation holders in North America to order their electric sedans, but with an additional price of $2,500. https://cnb.cx/2MtOTfy "",7,7,12"
"2018-06-28,""Tesla is asking Model 3 reservation holders for another $2,500 to order their cars https://cnb.cx/2tCXyFo "",9,16,14"
"2018-06-28,""Tesla is lagging on Model 3 production, workers tell Reuters https://cnb.cx/2tAxjPE "",4,7,5"
